id,label,iri,semantic
PomBase:SPAC57A7.04c,pabp,,gene
ENSEMBL:ENSSSCG00000007813,A0A287A0X9,,gene
RGD:1564259,Adgb,,gene
HP:0000126,Hydronephrosis,,phenotype
ENSEMBL:ENSMMUG00000031106,ENSEMBL:ENSMMUG00000031106,,gene
HGNC:9299,PPP2CA,,gene
ENSEMBL:ENSSSCG00000039962,HSPB1,,gene
MP:0010868,increased bone trabecula number,,phenotype
ZP:0106959,"microtubule cytoskeleton organization process quality, abnormal",,phenotype
ZP:0021361,"myelin sheath spinal cord decreased thickness, abnormal",,phenotype
MP:0001688,abnormal somite development,,phenotype
ZFIN:ZDB-GENE-051127-39,actn2b,,gene
HP:0001700,Myocardial necrosis,,phenotype
ZP:0019155,"eye photoreceptor cell accumulation photoreceptor inner segment vesicle eye photoreceptor cell, abnormal",,phenotype
ZFIN:ZDB-GENE-030131-9112,nbr1a,,gene
WormBase:WBGene00000366,cbp-1,,gene
RGD:727907,Tenm2,,gene
WormBase:WBGene00007352,cdc-48.1,,gene
ENSEMBL:ENSSSCG00000007617,ZNF655,,gene
WBPhenotype:0000045,developmental delay postembryonic,,phenotype
WBPhenotype:0000093,lineage variant,,phenotype
MP:0010979,small ureteric bud,,phenotype
ZP:0000388,"dorso-rostral cluster absent, abnormal",,phenotype
HGNC:2498,CTDP1,,gene
ENSEMBL:ENSMODG00000016589,ENSEMBL:ENSMODG00000016589,,gene
MONARCH:APO_0000193APO_0000003,resistance to enzymatic treatment:decreased,,phenotype
HP:0002514,Cerebral calcification,,phenotype
MP:0008083,decreased single-positive T cell number,,phenotype
ENSEMBL:ENSBTAG00000052014,A0A3Q1M2U2,,gene
Xenbase:XB-GENE-1003088,golph3l,,gene
ZP:0019050,"proliferative region brain decreased amount, abnormal",,phenotype
ZFIN:ZDB-GENE-100408-5,git1,,gene
HP:0100614,Myositis,,phenotype
WBPhenotype:0001175,high incidence male progeny,,phenotype
MP:0009623,enlarged inguinal lymph nodes,,phenotype
MP:0011243,decreased fetal derived definitive erythrocyte cell number,,phenotype
ZP:0137437,"retinal neural layer protruding into brain, abnormal",,phenotype
ZP:0009477,"response to starvation process quality, abnormal",,phenotype
PomBase:SPAC57A7.06,utp14,,gene
EnsemblGenome:AT2G17260,EnsemblGenome:AT2G17260,,gene
ENSEMBL:ENSOANG00000045580,ENSEMBL:ENSOANG00000045580,,gene
HGNC:30989,IFT20,,gene
MP:0003082,abnormal gastrocnemius morphology,,phenotype
HGNC:4834,HBS1L,,gene
ENSEMBL:ENSBTAG00000007399,ENSEMBL:ENSBTAG00000007399,,gene
ENSEMBL:ENSECAG00000015901,ENSEMBL:ENSECAG00000015901,,gene
MP:0008026,abnormal brain white matter morphology,,phenotype
HGNC:37276,CRPPA,,gene
Xenbase:XB-GENE-1016033,hgs,,gene
ENSEMBL:ENSMODG00000020408,ENSEMBL:ENSMODG00000020408,,gene
ENSEMBL:ENSMMUG00000054721,ENSEMBL:ENSMMUG00000054721,,gene
MP:0011112,"lethality during fetal growth through weaning, incomplete penetrance",,phenotype
ENSEMBL:ENSPTRG00000045792,ENSEMBL:ENSPTRG00000045792,,gene
ENSEMBL:ENSACAG00000016808,ENSEMBL:ENSACAG00000016808,,gene
HP:0001944,Dehydration,,phenotype
ZP:0006352,"extracellular matrix chondrocyte decreased mass density, abnormal",,phenotype
ENSEMBL:ENSMODG00000019685,ENSEMBL:ENSMODG00000019685,,gene
MP:0000857,abnormal cerebellar foliation,,phenotype
ZP:0018341,"axon vagal ganglion malformed, abnormal",,phenotype
ZP:0001342,"head aplastic, abnormal",,phenotype
HGNC:26407,LSM12,,gene
MP:0009453,enhanced contextual conditioning behavior,,phenotype
ENSEMBL:ENSMMUG00000017846,ENSEMBL:ENSMMUG00000017846,,gene
ENSEMBL:ENSFCAG00000011685,ENSEMBL:ENSFCAG00000011685,,gene
ENSEMBL:ENSBTAG00000049284,A0A3Q1MHL2,,gene
ENSEMBL:ENSSSCG00000032312,ENSEMBL:ENSSSCG00000032312,,gene
HP:0002140,Ischemic stroke,,phenotype
ZFIN:ZDB-GENE-040720-1,ctdp1,,gene
MP:0004528,fused outer hair cell stereocilia,,phenotype
MP:0003232,abnormal forebrain development,,phenotype
SGD:S000002299,RPO21,,gene
ENSEMBL:ENSMMUG00000010056,ENSEMBL:ENSMMUG00000010056,,gene
HP:0000525,Abnormality iris morphology,,phenotype
MP:0009146,abnormal pancreatic acinar cell morphology,,phenotype
FlyBase:FBgn0265297,pAbp,,gene
ENSEMBL:ENSFCAG00000027444,ENSEMBL:ENSFCAG00000027444,,gene
HP:0002521,Hypsarrhythmia,,phenotype
4706,sodium aurothiomalate,,drug
HP:0002414,Spina bifida,,phenotype
MP:0003058,increased insulin secretion,,phenotype
ZP:0104497,"proteasome-mediated ubiquitin-dependent protein catabolic process decreased occurrence, abnormal",,phenotype
MGI:2387629,Tardbp,,gene
ENSEMBL:ENSCAFG00030004107,ENSEMBL:ENSCAFG00030004107,,gene
WBPhenotype:0002312,turning frequency variant,,phenotype
HP:0002179,Opisthotonus,,phenotype
MP:0005602,decreased angiogenesis,,phenotype
HP:0001019,Erythroderma,,phenotype
dbSNP:rs116220136,rs116220136-?,,variant
ENSEMBL:ENSMODG00000002887,ENSEMBL:ENSMODG00000002887,,gene
ENSEMBL:ENSECAG00000024454,ENSEMBL:ENSECAG00000024454,,gene
MONARCH:APO_0000098APO_0000004,utilization of carbon source:increased,,phenotype
ENSEMBL:ENSECAG00000013294,ENSEMBL:ENSECAG00000013294,,gene
WBPhenotype:0000315,mechanosensation variant,,phenotype
HP:0030434,Pilomatrixoma,,phenotype
ENSEMBL:ENSFCAG00000010459,ENSEMBL:ENSFCAG00000010459,,gene
FlyBase:FBgn0038830,CG17272,,gene
ZP:0000526,"mitotic cell cycle duration, abnormal",,phenotype
Xenbase:XB-GENE-487820,gapdh,,gene
MP:0000226,abnormal mean corpuscular volume,,phenotype
Coriell:GM04693,NIGMS-GM04693,,biological artifact
PomBase:SPAC589.10c,ubi5,,gene
WBPhenotype:0000134,gene expression level reduced,,phenotype
ZP:0103237,"motile cilium peripheral olfactory organ immobile, abnormal",,phenotype
MP:0013907,abnormal cerebrospinal fluid flow,,phenotype
ZP:0007173,"sarcomere slow muscle cell decreased amount, abnormal",,phenotype
FlyBase:FBgn0015790,Rab11,,gene
ZFIN:ZDB-GENE-081104-199,rnf216,,gene
ZP:0005044,"eye neoplastic, abnormal",,phenotype
MP:0002804,abnormal motor learning,,phenotype
ENSEMBL:ENSPTRG00000018217,ENSEMBL:ENSPTRG00000018217,,gene
ENSEMBL:ENSBTAG00000032852,GPRASP2,,gene
MP:0012104,small amniotic cavity,,phenotype
ENSEMBL:ENSACAG00000007271,ENSEMBL:ENSACAG00000007271,,gene
ENSEMBL:ENSBTAG00000013436,HAUS5,,gene
ZP:0106833,"floor plate increased amount, abnormal",,phenotype
ENSEMBL:ENSOANG00000007430,ENSEMBL:ENSOANG00000007430,,gene
ZP:0004084,"cilium otic vesicle decreased amount, abnormal",,phenotype
HP:0025092,Epidermal acanthosis,,phenotype
MP:0000763,abnormal filiform papillae morphology,,phenotype
RGD:708376,Psmc5,,gene
dictyBase:DDB_G0271544,DDB_G0271544,,gene
WormBase:WBGene00000199,arx-1,,gene
MGI:5698523,Htt<tm2Detl>/Htt<+> [B6J.129P2-Htt<tm2Detl>],,genotype
MP:0005630,increased lung weight,,phenotype
MP:0005596,increased susceptibility to type I hypersensitivity reaction,,phenotype
MP:0001074,abnormal vagus nerve morphology,,phenotype
HP:0000343,Long philtrum,,phenotype
WormBase:WBGene00015381,C03B1.13,,gene
WormBase:WBGene00012209,hmg-20,,gene
ENSEMBL:ENSMMUG00000009050,ENSEMBL:ENSMMUG00000009050,,gene
MONARCH:APO_0000106APO_0000002,vegetative growth:abnormal,,phenotype
WormBase:WBGene00003808,npr-2,,gene
ENSEMBL:ENSMODG00000010370,ENSEMBL:ENSMODG00000010370,,gene
MGI:1917728,Mipep,,gene
MP:0009828,increased tumor latency,,phenotype
MP:0009745,abnormal behavioral response to xenobiotic,,phenotype
MP:0004804,decreased susceptibility to autoimmune diabetes,,phenotype
Xenbase:XB-GENE-950195,lamtor5,,gene
MP:0010412,atrioventricular septal defect,,phenotype
ENSEMBL:ENSMODG00000025362,ENSEMBL:ENSMODG00000025362,,gene
Coriell:GM04709,NIGMS-GM04709,,biological artifact
HP:0002205,Recurrent respiratory infections,,phenotype
ENSEMBL:ENSOANG00000041440,ENSEMBL:ENSOANG00000041440,,gene
MP:0010050,hypermyelination,,phenotype
ENSEMBL:ENSMODG00000039790,ENSEMBL:ENSMODG00000039790,,gene
ENSEMBL:ENSGALG00000007752,COPS7B,,gene
PomBase:SPBC16H5.02,pfk1,,gene
SGD:S000001857,TUB2,,gene
ENSEMBL:ENSOANG00000004175,ENSEMBL:ENSOANG00000004175,,gene
MP:0004148,increased compact bone thickness,,phenotype
ENSEMBL:ENSFCAG00000012428,ENSEMBL:ENSFCAG00000012428,,gene
ZFIN:ZDB-GENE-050420-97,tgm2l,,gene
MP:0001982,decreased chemically-elicited antinociception,,phenotype
MONARCH:APO_0000055APO_0000002,mitochondrial morphology:abnormal,,phenotype
ENSEMBL:ENSFCAG00000011336,ENSEMBL:ENSFCAG00000011336,,gene
ZFIN:ZDB-GENE-040426-1728,eif4e2rs1,,gene
HP:0011100,Intestinal atresia,,phenotype
ZP:0008036,"slow muscle cell decreased diameter, abnormal",,phenotype
ZP:0102175,"caudal fin morphogenesis process quality, abnormal",,phenotype
ENSEMBL:ENSPTRG00000012543,ENSEMBL:ENSPTRG00000012543,,gene
ENSEMBL:ENSACAG00000001727,ENSEMBL:ENSACAG00000001727,,gene
MP:0008481,increased spleen germinal center number,,phenotype
MP:0001088,small nodose ganglion,,phenotype
ZP:0001542,"cardiac muscle cell increased size, abnormal",,phenotype
FlyBase:FBgn0004066,Prosalpha4,,gene
HP:0000640,Gaze-evoked nystagmus,,phenotype
ZP:0019271,"pronephros has fewer parts of type multi-ciliated epithelial cell pronephros, abnormal",,phenotype
MP:0006292,abnormal nasal placode morphology,,phenotype
ZP:0013869,"sarcomere slow muscle cell morphology, abnormal",,phenotype
MP:0001230,epidermal desquamation,,phenotype
ENSEMBL:ENSSSCG00000024974,ENSEMBL:ENSSSCG00000024974,,gene
MP:0002596,abnormal hematocrit,,phenotype
WormBase:WBGene00004303,ran-2,,gene
HGNC:20234,EVL,,gene
ENSEMBL:ENSSSCG00000014058,CLTB,,gene
ZP:0014483,"innate immune response process quality, abnormal",,phenotype
ZP:0019151,"eye photoreceptor cell has extra parts of type photoreceptor outer segment vesicle eye photoreceptor cell, abnormal",,phenotype
FlyBase:FBgn0030449,Fer3HCH,,gene
Xenbase:XB-GENE-479154,app,,gene
MP:0009125,decreased brown fat cell lipid droplet size,,phenotype
ENSEMBL:ENSSSCG00000002446,ATXN3,,gene
RGD:621876,Syt12,,gene
WBPhenotype:0001029,patchy coloration,,phenotype
ENSEMBL:ENSSSCG00000007431,CTSA,,gene
WBPhenotype:0000900,germ cell morphology variant,,phenotype
MONARCH:APO_0000220APO_0000003,necrotic cell death:decreased,,phenotype
SGD:S000005737,MGM1,,gene
ZP:0000547,"definitive hemopoiesis disrupted, abnormal",,phenotype
ENSEMBL:ENSCAFG00000008513,PRPF40B,,gene
ZP:0001254,"trunk curved dorsal, abnormal",,phenotype
WBPhenotype:0001018,cytokinesis variant emb,,phenotype
WBPhenotype:0002057,Bacillus thuringiensis toxin hypersensitive,,phenotype
HP:0003202,Skeletal muscle atrophy,,phenotype
WBPhenotype:0000633,axon branching variant,,phenotype
dictyBase:DDB_G0278133,DDB_G0278133,,gene
HP:0000541,Retinal detachment,,phenotype
ENSEMBL:ENSACAG00000015502,ENSEMBL:ENSACAG00000015502,,gene
PomBase:SPAC20G8.05c,cdc15,,gene
HP:0003647,Electron transfer flavoprotein-ubiquinone oxidoreductase defect,,phenotype
WBPhenotype:0000167,precocious seam cell fusion,,phenotype
ENSEMBL:ENSACAG00000006524,ENSEMBL:ENSACAG00000006524,,gene
PomBase:SPAC31G5.09c,spk1,,gene
HGNC:4913,HIP1,,gene
ENSEMBL:ENSECAG00000024766,ENSEMBL:ENSECAG00000024766,,gene
ENSEMBL:ENSFCAG00000004245,ENSEMBL:ENSFCAG00000004245,,gene
MP:0008211,decreased mature B cell number,,phenotype
MP:0011021,abnormal circadian regulation of heart rate,,phenotype
MP:0000291,enlarged pericardium,,phenotype
SGD:S000003880,JHD2,,gene
ENSEMBL:ENSECAG00000035670,ENSEMBL:ENSECAG00000035670,,gene
ENSEMBL:ENSECAG00000023674,ENSEMBL:ENSECAG00000023674,,gene
ZFIN:ZDB-GENE-040718-329,psma6b,,gene
WBPhenotype:0001152,pronuclear migration defective early emb,,phenotype
ENSEMBL:ENSPTRG00000052287,ENSEMBL:ENSPTRG00000052287,,gene
WormBase:WBGene00012716,Y39E4B.5,,gene
MP:0011171,increased number of Heinz bodies,,phenotype
ZP:0011182,"vagal ganglion decreased size, abnormal",,phenotype
ZP:0002589,"whole organism unbalanced, abnormal",,phenotype
MP:0001286,abnormal eye development,,phenotype
ENSEMBL:ENSFCAG00000003669,ENSEMBL:ENSFCAG00000003669,,gene
WBPhenotype:0000122,post translational processing variant,,phenotype
ZP:0137228,"synapse CaP motoneuron morphology, abnormal",,phenotype
ENSEMBL:ENSMODG00000008558,ENSEMBL:ENSMODG00000008558,,gene
MONARCH:APO_0000193APO_0000004,resistance to enzymatic treatment:increased,,phenotype
MP:0000778,abnormal nervous system tract morphology,,phenotype
HP:0012100,Abnormal circulating creatinine concentration,,phenotype
MP:0001332,abnormal optic nerve innervation,,phenotype
MP:0005367,renal/urinary system phenotype,,phenotype
ENSEMBL:ENSACAG00000001896,ENSEMBL:ENSACAG00000001896,,gene
ZP:0017134,"diencephalon mislocalised, abnormal",,phenotype
MGI:3711011,Htt<tm1Hay>/Htt<tm1Hay>; Tg(YAC128)53Hay [involves: C57BL/6J * FVB],,genotype
WBPhenotype:0001597,muscle missing,,phenotype
EFO:0007629,hemoglobin A1 measurement,,phenotype
ENSEMBL:ENSBTAG00000034170,LOC101902172,,gene
ENSEMBL:ENSPTRG00000047600,ENSEMBL:ENSPTRG00000047600,,gene
FBcv:0002021,some die during first instar larval stage,,phenotype
MP:0006046,atrioventricular valve regurgitation,,phenotype
ZFIN:ZDB-GENE-060810-162,fbxl6,,gene
ZP:0000190,"optic fissure closure incomplete, abnormal",,phenotype
MP:0002371,abnormal thymus cortex morphology,,phenotype
ZP:0003115,"intermediate cell mass of mesoderm increased size, abnormal",,phenotype
ZP:0020993,"response to endoplasmic reticulum stress increased occurrence, abnormal",,phenotype
ENSEMBL:ENSPTRG00000043450,ENSEMBL:ENSPTRG00000043450,,gene
WBPhenotype:0000402,avoids bacterial lawn,,phenotype
WBPhenotype:0000762,spindle position defective early emb,,phenotype
HP:0002445,Tetraplegia,,phenotype
WBPhenotype:0001857,pathogen induced gene expression variant,,phenotype
FBcv:0000435,abnormal neuroanatomy,,phenotype
MP:0001731,abnormal postnatal growth,,phenotype
ENSEMBL:ENSBTAG00000000448,ENSEMBL:ENSBTAG00000000448,,gene
MGI:87994,Aldoa,,gene
WBPhenotype:0001044,cortical dynamics defective early emb,,phenotype
HGNC:9559,PSMD2,,gene
ENSEMBL:ENSFCAG00000027034,ENSEMBL:ENSFCAG00000027034,,gene
Xenbase:XB-GENE-995661,haus4,,gene
WBPhenotype:0001414,male mating defective,,phenotype
MP:0000706,small thymus,,phenotype
ENSEMBL:ENSCAFG00000047620,A0A5F4CGE3,,gene
ENSEMBL:ENSECAG00000020066,ENSEMBL:ENSECAG00000020066,,gene
ENSEMBL:ENSECAG00000014268,ENSEMBL:ENSECAG00000014268,,gene
dictyBase:DDB_G0273439,ap2a1-1,,gene
ZP:0021480,"early endosome neural crest cell increased amount, abnormal",,phenotype
MP:0002705,dilated renal tubules,,phenotype
MGI:3698041,Htt<tm5Mem>/Htt<+> [involves: 129S1/Sv * 129X1/SvJ * CD-1],,genotype
WormBase:WBGene00007009,wwp-1,,gene
MP:0004410,absent endocochlear potential,,phenotype
ENSEMBL:ENSSSCG00000040510,KIF9,,gene
ENSEMBL:ENSOANG00000004021,ENSEMBL:ENSOANG00000004021,,gene
WormBase:WBGene00019862,nrde-3,,gene
WormBase:WBGene00011832,bgal-1,,gene
MP:0010875,increased bone volume,,phenotype
dbSNPIndividual:22796,46;XY.arr(1-22)x2;(XY)x1 [GM09197],,genotype
HP:0002902,Hyponatremia,,phenotype
WBPhenotype:0000576,organism physiology phenotype,,phenotype
MP:0003661,abnormal locus ceruleus morphology,,phenotype
HP:0011153,Focal motor seizure,,phenotype
ENSEMBL:ENSECAG00000011673,ENSEMBL:ENSECAG00000011673,,gene
MGI:1922391,Rasd2,,gene
MGI:1277186,Atg5,,gene
MONARCH:APO_0000255APO_0000248,cell cycle progression in G1 phase:increased duration,,phenotype
WBPhenotype:0000472,endoderm absent,,phenotype
ENSEMBL:ENSMODG00000043186,ENSEMBL:ENSMODG00000043186,,gene
WBPhenotype:0000572,neuronal outgrowth variant,,phenotype
MP:0003950,abnormal plasma membrane morphology,,phenotype
MONARCH:APO_0000102APO_0000003,respiratory metabolism:decreased,,phenotype
SGD:S000000012,SYN8,,gene
HP:0006274,Reduced pancreatic beta cells,,phenotype
MP:0002086,abnormal extraembryonic tissue morphology,,phenotype
FlyBase:FBgn0026090,Lamtor5,,gene
WBPhenotype:0000645,roller,,phenotype
ENSEMBL:ENSMODG00000013675,ENSEMBL:ENSMODG00000013675,,gene
dictyBase:DDB_G0274815,dlcB,,gene
MP:0012306,enhanced spatial learning,,phenotype
SGD:S000004889,DSK2,,gene
EFO:0004458,C-reactive protein measurement,,phenotype
MP:0001007,abnormal sympathetic system morphology,,phenotype
ENSEMBL:ENSXETG00000012424,lipt1,,gene
HP:0005518,Increased mean corpuscular volume,,phenotype
MGI:2675580,Htt<tm1Mfc>,,variant
ENSEMBL:ENSOANG00000038213,ENSEMBL:ENSOANG00000038213,,gene
HP:0001166,Arachnodactyly,,phenotype
ENSEMBL:ENSMODG00000004076,ENSEMBL:ENSMODG00000004076,,gene
MP:0004029,spontaneous chromosome breakage,,phenotype
HGNC:12304,TRIP10,,gene
ENSEMBL:ENSOANG00000049910,ENSEMBL:ENSOANG00000049910,,gene
dictyBase:DDB_G0278389,rsmF,,gene
ENSEMBL:ENSACAG00000028873,ENSEMBL:ENSACAG00000028873,,gene
MP:0004973,increased regulatory T cell number,,phenotype
ENSEMBL:ENSMMUG00000015529,ENSEMBL:ENSMMUG00000015529,,gene
ZP:0020457,"rRNA transcription disrupted, abnormal",,phenotype
HP:0000987,Atypical scarring of skin,,phenotype
MP:0001005,abnormal retinal rod cell morphology,,phenotype
ENSEMBL:ENSCAFG00000007564,IMMT,,gene
ZFIN:ZDB-GENE-130530-578,tkta,,gene
MP:0003960,increased lean body mass,,phenotype
MP:0011101,"prenatal lethality, incomplete penetrance",,phenotype
Xenbase:XB-GENE-984815,gga1,,gene
ENSEMBL:ENSSSCG00000012328,ENSEMBL:ENSSSCG00000012328,,gene
ENSEMBL:ENSCAFG00000008255,A0A5F4C0Q5,,gene
MP:0005551,abnormal eye electrophysiology,,phenotype
ENSEMBL:ENSOANG00000014753,ENSEMBL:ENSOANG00000014753,,gene
ZP:0004977,"blood circulation decreased occurrence, abnormal",,phenotype
dictyBase:DDB_G0284577,DDB0186079,,gene
ZP:0013230,"larval development process quality, abnormal",,phenotype
HP:0030344,Decreased circulating luteinizing hormone level,,phenotype
MP:0001258,decreased body length,,phenotype
MP:0003447,decreased tumor growth/size,,phenotype
ENSEMBL:ENSECAG00000006626,ENSEMBL:ENSECAG00000006626,,gene
Coriell:GM03644,NIGMS-GM03644,,biological artifact
ZP:0019105,"neural crest cell melanoblast aggregated, abnormal",,phenotype
EFO:0004309,platelet count,,phenotype
MP:0009932,skin fibrosis,,phenotype
ZP:0009506,"nucleate erythrocyte proportionality to nucleus cytoplasm nucleate erythrocyte, abnormal",,phenotype
HGNC:19200,DPPA4,,gene
ZP:0001828,"post-vent region malformed, abnormal",,phenotype
ZFIN:ZDB-GENE-061220-6,ncdn,,gene
SGD:S000000313,CMD1,,gene
ENSEMBL:ENSMODG00000004495,ENSEMBL:ENSMODG00000004495,,gene
4285,Florbetapir F-18,,drug
dictyBase:DDB_G0276371,gefL,,gene
WBPhenotype:0001394,cell acidification defective,,phenotype
ENSEMBL:ENSSSCG00000041318,ENSEMBL:ENSSSCG00000041318,,gene
WBPhenotype:0002347,forward locomotion decreased,,phenotype
MP:0004546,esophagus hyperplasia,,phenotype
dictyBase:DDB_G0294577,DDB_G0294577,,gene
MGI:1921355,Gga2,,gene
FlyBase:FBgn0015834,eIF3i,,gene
MP:0011009,increased circulating glutamate dehydrogenase level,,phenotype
ENSEMBL:ENSRNOG00000029732,A0A0G2K3I6,,gene
ENSEMBL:ENSRNOG00000028592,RGD1562451,,gene
HP:0011443,Abnormality of coordination,,phenotype
MGI:95485,Fasn,,gene
ENSEMBL:ENSECAG00000010532,ENSEMBL:ENSECAG00000010532,,gene
3713,ciramadol,,drug
FBcv:0000007,female semi-fertile,,phenotype
ENSEMBL:ENSGALG00000004858,FICD,,gene
Coriell:GM02147,NIGMS-GM02147,,biological artifact
ZFIN:ZDB-GENE-030131-6225,fan1,,gene
MP:0008463,abnormal peripheral lymph node morphology,,phenotype
ENSEMBL:ENSPTRG00000008645,ENSEMBL:ENSPTRG00000008645,,gene
ENSEMBL:ENSACAG00000005227,ENSEMBL:ENSACAG00000005227,,gene
MP:0010900,abnormal pulmonary interalveolar septum morphology,,phenotype
dictyBase:DDB_G0275023,act22,,gene
MONARCH:APO_0000225APO_0000004,mitotic recombination:increased,,phenotype
MP:0003111,abnormal cell nucleus morphology,,phenotype
ZP:0022352,"segmental plate absent, abnormal",,phenotype
MONARCH:APO_0000129APO_0000002,protein transport:abnormal,,phenotype
ENSEMBL:ENSECAG00000024742,ENSEMBL:ENSECAG00000024742,,gene
HP:0001824,Weight loss,,phenotype
HP:0002073,Progressive cerebellar ataxia,,phenotype
Coriell:GM04222,NIGMS-GM04222,,biological artifact
ENSEMBL:ENSACAG00000028656,ENSEMBL:ENSACAG00000028656,,gene
ZP:0018474,"peripheral neuron process quality axon guidance, abnormal",,phenotype
WBPhenotype:0001788,resistant to mutagens,,phenotype
ZP:0008454,"swimming behavior decreased occurrence, abnormal",,phenotype
WormBase:WBGene00017855,F27C1.6,,gene
HP:0010522,Dyslexia,,phenotype
MP:0003948,abnormal gas homeostasis,,phenotype
FlyBase:FBgn0033027,TpnC4,,gene
ENSEMBL:ENSMMUG00000015610,ENSEMBL:ENSMMUG00000015610,,gene
ENSEMBL:ENSBTAG00000018999,ENSEMBL:ENSBTAG00000018999,,gene
ENSEMBL:ENSFCAG00000024752,ENSEMBL:ENSFCAG00000024752,,gene
MP:0003245,abnormal GABAergic neuron morphology,,phenotype
ENSEMBL:ENSPTRG00000051554,ENSEMBL:ENSPTRG00000051554,,gene
ENSEMBL:ENSCAFG00000014883,ENSEMBL:ENSCAFG00000014883,,gene
FBcv:0000367,female semi-sterile,,phenotype
MP:0006042,increased apoptosis,,phenotype
ZP:0002191,"axon trigeminal motor nucleus decreased length, abnormal",,phenotype
HP:0002766,Relatively short spine,,phenotype
ENSEMBL:ENSGALG00000007308,ENSEMBL:ENSGALG00000007308,,gene
ENSEMBL:ENSACAG00000005142,ENSEMBL:ENSACAG00000005142,,gene
EFO:0004842,eosinophil count,,phenotype
HP:0000175,Cleft palate,,phenotype
ZP:0004703,"cell migration process quality, abnormal",,phenotype
EFO:0004908,testosterone measurement,,phenotype
WBPhenotype:0000745,transposon silencing variant,,phenotype
ZFIN:ZDB-GENE-040516-12,lsm12a,,gene
HP:0004305,Involuntary movements,,phenotype
MP:0012156,rostral-caudal axis duplication,,phenotype
MP:0003413,hair follicle degeneration,,phenotype
4832,naloxegol,,drug
ENSEMBL:ENSOANG00000012814,ENSEMBL:ENSOANG00000012814,,gene
ENSEMBL:ENSMMUG00000018582,ENSEMBL:ENSMMUG00000018582,,gene
FlyBase:FBgn0001624,dlg1,,gene
ENSEMBL:ENSPTRG00000004442,ENSEMBL:ENSPTRG00000004442,,gene
ZFIN:ZDB-GENE-041219-3,commd3,,gene
ENSEMBL:ENSECAG00000003931,ENSEMBL:ENSECAG00000003931,,gene
MGI:1344395,Chd3,,gene
ENSEMBL:ENSFCAG00000014823,ENSEMBL:ENSFCAG00000014823,,gene
WBPhenotype:0000006,egg laying defective,,phenotype
MP:0001613,abnormal vasodilation,,phenotype
RGD:621595,Vcp,,gene
ENSEMBL:ENSECAG00000017461,ENSEMBL:ENSECAG00000017461,,gene
HP:0100645,Cystocele,,phenotype
ZP:0102174,"dorsal fin morphogenesis process quality, abnormal",,phenotype
EFO:0007701,spine bone mineral density,,phenotype
MP:0009395,increased nucleated erythrocyte cell number,,phenotype
ENSEMBL:ENSMODG00000008139,ENSEMBL:ENSMODG00000008139,,gene
FlyBase:FBgn0020496,CtBP,,gene
ENSEMBL:ENSMMUG00000016009,ENSEMBL:ENSMMUG00000016009,,gene
RGD:68337,Htt,,gene
MP:0008208,decreased pro-B cell number,,phenotype
HP:0001993,Ketoacidosis,,phenotype
MP:0005326,abnormal podocyte morphology,,phenotype
ENSEMBL:ENSMMUG00000010269,ENSEMBL:ENSMMUG00000010269,,gene
ZP:0003227,"axon forebrain decreased size, abnormal",,phenotype
MP:0005006,abnormal osteoblast physiology,,phenotype
MP:0011089,"perinatal lethality, complete penetrance",,phenotype
HP:0011675,Arrhythmia,,phenotype
RGD:2041,Add1,,gene
dictyBase:DDB_G0289337,DDB0188369,,gene
ZP:0011821,"endocytosis decreased process quality, abnormal",,phenotype
ENSEMBL:ENSACAG00000012621,ENSEMBL:ENSACAG00000012621,,gene
ZFIN:ZDB-GENE-050419-28,dctn1b,,gene
Xenbase:XB-GENE-969277,bag3,,gene
4318,afatinib,,drug
Xenbase:XB-GENE-485923,hey2,,gene
ENSEMBL:ENSECAG00000008992,ENSEMBL:ENSECAG00000008992,,gene
dictyBase:DDB_G0290307,DDB0188830,,gene
RGD:1310906,Tardbp,,gene
ZFIN:ZDB-GENE-030131-7166,syvn1,,gene
ZFIN:ZDB-GENE-040426-1272,ddb1,,gene
HP:0003470,Paralysis,,phenotype
249,astemizole,,drug
MP:0008705,increased interleukin-6 secretion,,phenotype
MP:0001499,abnormal kindling response,,phenotype
MONARCH:APO_0000037APO_0000004,pheromone sensitivity:increased,,phenotype
ENSEMBL:ENSCAFG00000011126,ENSEMBL:ENSCAFG00000011126,,gene
dictyBase:DDB_G0278847,psmA6,,gene
ENSEMBL:ENSMODG00000015637,ENSEMBL:ENSMODG00000015637,,gene
ENSEMBL:ENSFCAG00000010239,ENSEMBL:ENSFCAG00000010239,,gene
MP:0004896,abnormal endometrium morphology,,phenotype
MP:0000909,abnormal facial motor nucleus morphology,,phenotype
MP:0006338,abnormal second pharyngeal arch morphology,,phenotype
WBPhenotype:0000470,HSN migration variant,,phenotype
FlyBase:FBgn0034237,eIF3b,,gene
SGD:S000000112,FUS3,,gene
220,anileridine,,drug
ENSEMBL:ENSGALG00000026421,ENSEMBL:ENSGALG00000026421,,gene
ZP:0100115,"paired fin morphology, abnormal",,phenotype
RGD:1308737,Pias4,,gene
ZP:0001020,"embryo development paedomorphic growth, abnormal",,phenotype
WormBase:WBGene00006537,tbb-2,,gene
P46663,B1 bradykinin receptor,,gene product
ENSEMBL:ENSMMUG00000008174,ENSEMBL:ENSMMUG00000008174,,gene
WormBase:WBGene00045383,sup-46,,gene
